,order,question_raw,question_theme,question_coded,response,question_text,reworded,survey_text,menu_text,multi_cat,multi_binary,question_coded_gen,survey_text_gen,response_of_interest,heading,question_response,polarity,rotation,question_type,year
715,74,Q17260998,Education,views_listened_school,No,feels that their views are listened to at school,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>'%s'</b> was %s %s students (%s).,Do you feel that your views and opinions are listened to at school?,feels their views are listened to at school,FALSE,FALSE,views_listened_school,Do you feel that your views and opinions are listened to at school?,TRUE,Feeling like their views are listened to at school,Feels like their views aren't listened to at school,NA,0,Simple,2024
716,75,Q8978265,Education,schoolsupp_academic,No,they find their school is supportive of their learning and education,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Do you find your school is supportive of your learning and education?,academic development,TRUE,FALSE,schoolsupp,Do you find your school is supportive of the following:,TRUE,Feeling supported by their school,Didn't feel their school is supportive of their learning/education,NA,0,Grid,2024
717,75,Q8978265,Education,schoolsupp_academic,Not sure,they find their school is supportive of their learning and education,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Do you find your school is supportive of your emotional health and wellbeing?,academic development,TRUE,FALSE,schoolsupp,Do you find your school is supportive of the following:,FALSE,Feeling supported by their school,NA,NA,0,Grid,2024
718,75,Q8978265,Education,schoolsupp_academic,Somewhat,they find their school is supportive of their learning and education,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Do you find your school is supportive of your emotional health and wellbeing?,academic development,TRUE,FALSE,schoolsupp,Do you find your school is supportive of the following:,FALSE,Feeling supported by their school,NA,NA,0,Grid,2024
719,75,Q8978265,Education,schoolsupp_academic,Yes,they find their school is supportive of their learning and education,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Do you find your school is supportive of your emotional health and wellbeing?,academic development,TRUE,FALSE,schoolsupp,Do you find your school is supportive of the following:,FALSE,Feeling supported by their school,NA,NA,0,Grid,2024
720,75.2,Q8978265.2,Education,schoolsupp_wellbeing,No,they find their school is supportive of their emotional health and wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Do you find your school is supportive of your emotional health and wellbeing?,emotional wellbeing,TRUE,FALSE,schoolsupp,Do you find your school is supportive of the following:,TRUE,Feeling supported by their school,Didn't feel their school is supportive of their emotional health/wellbeing,NA,0,Grid,2024
721,75.2,Q8978265.2,Education,schoolsupp_wellbeing,Not sure,they find their school is supportive of their emotional health and wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Do you find your school is supportive of your learning and education?,emotional wellbeing,TRUE,FALSE,schoolsupp,Do you find your school is supportive of the following:,FALSE,Feeling supported by their school,NA,NA,0,Grid,2024
722,75.2,Q8978265.2,Education,schoolsupp_wellbeing,Somewhat,they find their school is supportive of their emotional health and wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Do you find your school is supportive of your learning and education?,emotional wellbeing,TRUE,FALSE,schoolsupp,Do you find your school is supportive of the following:,FALSE,Feeling supported by their school,NA,NA,0,Grid,2024
723,75.2,Q8978265.2,Education,schoolsupp_wellbeing,Yes,they find their school is supportive of their emotional health and wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if <b>%s<b> was %s %s students (%s).,Do you find your school is supportive of your learning and education?,emotional wellbeing,TRUE,FALSE,schoolsupp,Do you find your school is supportive of the following:,FALSE,Feeling supported by their school,NA,NA,0,Grid,2024
724,76,Q17261023,Education,clubs_arts,Currently attending,an arts and crafts group,"The proportion of %s students who chose <b>'%s'</b> (%s) when asked if they were a part of <b>%s</b>, was %s %s students (%s).",Attends an arts and crafts club,an arts and crafts group,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",TRUE,Attending clubs/groups/projects,Attends an arts and crafts club,NA,0,Grid,2024
725,76,Q17261023,Education,clubs_arts,Would like to attend,an arts and crafts group,"The proportion of %s students who chose <b>'%s'</b> (%s) when asked if they were a part of <b>%s</b>, was %s %s students (%s).",Attends an arts and crafts club,an arts and crafts group,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",FALSE,Attending clubs/groups/projects,NA,NA,0,Grid,2024
726,76,Q17261023,Education,clubs_arts,Don't want to attend,an arts and crafts group,"The proportion of %s students who chose <b>'%s'</b> (%s) when asked if they were a part of <b>%s</b>, was %s %s students (%s).",Attends an arts and crafts club,an arts and crafts group,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",FALSE,Attending clubs/groups/projects,NA,NA,0,Grid,2024
727,76,Q17261023.1.2,Education,clubs_arts2,NA,NA,NA,NA,NA,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",FALSE,NA,NA,NA,0,Grid,2024
728,76,Q17261023.1.3,Education,clubs_arts3,NA,NA,NA,NA,NA,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",FALSE,NA,NA,NA,0,Grid,2024
729,76.2,Q17261023.2,Education,clubs_schoolclub,Currently attending,a club/group at school,"The proportion of %s students who chose <b>'%s'</b> (%s) when asked if they were a part of <b>%s</b>, was %s %s students (%s).",Attends a club/group at school,a club/group at school,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",TRUE,Attending clubs/groups/projects,Attends a club/group at school,NA,0,Grid,2024
730,76.2,Q17261023.2,Education,clubs_schoolclub,Would like to attend,a club/group at school,"The proportion of %s students who chose <b>'%s'</b> (%s) when asked if they were a part of <b>%s</b>, was %s %s students (%s).",Attends a club/group at school,a club/group at school,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",FALSE,Attending clubs/groups/projects,NA,NA,0,Grid,2024
731,76.2,Q17261023.2,Education,clubs_schoolclub,Don't want to attend,a club/group at school,"The proportion of %s students who chose <b>'%s'</b> (%s) when asked if they were a part of <b>%s</b>, was %s %s students (%s).",Attends a club/group at school,a club/group at school,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",FALSE,Attending clubs/groups/projects,NA,NA,0,Grid,2024
732,76.2,Q17261023.2.2,Education,clubs_schoolclub2,NA,NA,NA,NA,NA,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",FALSE,NA,NA,NA,0,Grid,2024
733,76.2,Q17261023.2.3,Education,clubs_schoolclub3,NA,NA,NA,NA,NA,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",FALSE,NA,NA,NA,0,Grid,2024
734,76.3,Q17261023.3,Education,clubs_perform,Currently attending,a drama/performing arts/dance group,"The proportion of %s students who chose <b>'%s'</b> (%s) when asked if they were a part of <b>%s</b>, was %s %s students (%s).",Attends a drama/performing arts/dance group,a drama/performing arts/dance group,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",TRUE,Attending clubs/groups/projects,Attends a drama/performing arts/dance group,NA,0,Grid,2024
735,76.3,Q17261023.3,Education,clubs_perform,Would like to attend,a drama/performing arts/dance group,"The proportion of %s students who chose <b>'%s'</b> (%s) when asked if they were a part of <b>%s</b>, was %s %s students (%s).",Attends a drama/performing arts/dance group,a drama/performing arts/dance group,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",FALSE,Attending clubs/groups/projects,NA,NA,0,Grid,2024
736,76.3,Q17261023.3,Education,clubs_perform,Don't want to attend,a drama/performing arts/dance group,"The proportion of %s students who chose <b>'%s'</b> (%s) when asked if they were a part of <b>%s</b>, was %s %s students (%s).",Attends a drama/performing arts/dance group,a drama/performing arts/dance group,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",FALSE,Attending clubs/groups/projects,NA,NA,0,Grid,2024
737,76.3,Q17261023.3.2,Education,clubs_perform2,NA,NA,NA,NA,NA,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",FALSE,NA,NA,NA,0,Grid,2024
738,76.3,Q17261023.3.3,Education,clubs_perform3,NA,NA,NA,NA,NA,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",FALSE,NA,NA,NA,0,Grid,2024
739,76.4,Q17261023.4,Education,clubs_doe,Currently attending,a Duke of Edinburgh expedition,"The proportion of %s students who chose <b>'%s'</b> (%s) when asked if they were a part of <b>%s</b>, was %s %s students (%s).",Participates in Duke of Edinburgh,Duke of Edinburgh,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",TRUE,Attending clubs/groups/projects,Attends Duke of Edinburgh,NA,0,Grid,2024
740,76.4,Q17261023.4,Education,clubs_doe,Would like to attend,a Duke of Edinburgh expedition,"The proportion of %s students who chose <b>'%s'</b> (%s) when asked if they were a part of <b>%s</b>, was %s %s students (%s).",Participates in Duke of Edinburgh,Duke of Edinburgh,TRUE,FALSE,clubs,"Are you a part of or attending any projects, groups, or clubs in your local area?",FALSE,Attending clubs/groups/projects,NA,NA,0,Grid,2024
